rule,results_min5_iters74.txt,results_min5_iters500.txt
JJ --> boy,9.49501e-10,9.47835e-10
JJ --> brab,2.08641e-05,2.08277e-05
JJ --> brand,9.48289e-10,9.46643e-10
JJ --> brave,8.33718e-05,8.32266e-05
JJ --> breakfast,9.49881e-10,9.4824e-10
JJ --> bright,0.000561053,0.000560076
JJ --> brighter,2.08641e-05,2.08277e-05
JJ --> brilliant,9.47227e-10,9.45578e-10
JJ --> brittle,5.1786e-05,5.16958e-05
JJ --> broke,0.00182983,0.00182739
JJ --> broken,0.00247342,0.00246911
JJ --> brother,9.50569e-10,9.48899e-10
JJ --> brown,0.00206278,0.00205791
JJ --> brownish,2.08641e-05,2.08277e-05
JJ --> built,0.000306122,0.000305589
JJ --> bullet,9.47227e-10,9.45578e-10
JJ --> bumpy,2.08641e-05,2.08277e-05
JJ --> bunk,8.33716e-05,8.32264e-05
JJ --> bunny,0.000551367,0.000561126
JJ --> burnt,0.00011511,0.00011491
JJ --> bushy,2.08641e-05,2.08277e-05
JJ --> busy,0.00154909,0.0015464
JJ --> buttery,2.08641e-05,2.08277e-05
JJ --> buy,0.000252425,0.000260498
JJ --> byebye,0.000258088,0.000257594
JJ --> canadian,5.17855e-05,5.16954e-05
JJ --> car,0.00014044,0.000139656
JJ --> careful,0.00368462,0.0036782
JJ --> careless,2.08641e-05,2.08277e-05
JJ --> carriage,9.49326e-10,9.4766e-10
JJ --> center,0.000115109,0.000114908
JJ --> certain,0.000146906,0.00014665
JJ --> chatty,5.17829e-05,5.16927e-05
JJ --> cheap,8.33718e-05,8.32266e-05
JJ --> cherry,9.48958e-10,9.47298e-10
JJ --> chewy,0.00011511,0.00011491
JJ --> chilly,9.47227e-10,9.45578e-10
JJ --> chinese,0.00036985,0.000369206
JJ --> chocolate,0.000294169,0.000295669
JJ --> church,0.000147121,0.000145369
JJ --> circus,9.50266e-10,9.48598e-10
JJ --> clean,0.00279556,0.00279131
JJ --> clear,0.000433572,0.000432817
JJ --> clever,0.00036985,0.000369206
JJ --> close,0.00126727,0.0012721
JJ --> clown,9.50451e-10,9.4878e-10
JJ --> cold,0.00342246,0.00341536
JJ --> collie,0.000294148,0.000293956
JJ --> colonial,9.47227e-10,9.45578e-10
JJ --> color,0.00721633,0.00718455
JJ --> comforble,9.47227e-10,9.45578e-10
JJ --> comfortable,0.00011511,0.00011491
JJ --> comfy,9.47227e-10,9.45578e-10
JJ --> company,9.50866e-10,9.49276e-10
JJ --> complete,8.33718e-05,8.32266e-05
JJ --> consistent,2.08641e-05,2.08277e-05
JJ --> constant,2.08641e-05,2.08277e-05
JJ --> content,2.08641e-05,2.08277e-05
JJ --> convenient,9.47227e-10,9.45578e-10
JJ --> cool,0.000889005,0.000887599
JJ --> cooperative,5.1786e-05,5.16958e-05
JJ --> correct,2.08641e-05,2.08277e-05
JJ --> cotton,0.000495907,0.0004974
JJ --> couple,0.000357469,0.000351934
JJ --> courage,9.5025e-10,9.48602e-10
JJ --> cousin,9.49707e-10,9.48047e-10
JJ --> cow,9.49818e-10,9.48167e-10
JJ --> cozy,2.08641e-05,2.08277e-05
JJ --> cranky,0.000306126,0.000305593
JJ --> crazy,0.00057521,0.000572441
JJ --> creamy,2.08641e-05,2.08277e-05
JJ --> creative,9.47227e-10,9.45578e-10
JJ --> crib,9.49875e-10,9.48198e-10
JJ --> crinkly,5.1786e-05,5.16958e-05
JJ --> cross,9.50022e-10,9.48379e-10
JJ --> crumbly,5.1786e-05,5.16958e-05
JJ --> crummy,2.08641e-05,2.08277e-05
JJ --> cuckoo,8.33718e-05,8.32266e-05
JJ --> cuddly,0.000270798,0.000270916
JJ --> curious,9.49454e-10,9.47721e-10
JJ --> curly,0.000146906,0.00014665
JJ --> cut,0.000687365,0.000680279
JJ --> cute,0.00400336,0.00399639
JJ --> cutest,0.000146903,0.000146647
JJ --> cutie,9.56208e-10,9.54723e-10
JJ --> daddy,0.000412848,0.000405103
JJ --> daily,9.47227e-10,9.45578e-10
JJ --> damn,2.11066e-05,2.10146e-05
JJ --> dangerous,0.000337987,0.000337399
JJ --> dark,0.000711037,0.000713613
JJ --> darn,0.00011511,0.000114909
JJ --> daytime,9.47532e-10,9.45878e-10
JJ --> dead,9.49624e-10,9.47968e-10
JJ --> deaf,2.08641e-05,2.08277e-05
JJ --> dear,9.50336e-10,9.48676e-10
JJ --> deep,0.000210566,0.0002102
JJ --> definite,5.1786e-05,5.16958e-05
JJ --> definitive,2.08641e-05,2.08277e-05
JJ --> delectable,9.47227e-10,9.45578e-10
JJ --> delicate,8.33718e-05,8.32266e-05
JJ --> delicious,0.000752277,0.000750968
JJ --> delightful,2.08641e-05,2.08277e-05
JJ --> dense,9.47227e-10,9.45578e-10
JJ --> desperate,2.08641e-05,2.08277e-05
JJ --> devilish,2.08641e-05,2.08277e-05
JJ --> devious,9.47227e-10,9.45578e-10
JJ --> dickory,2.08641e-05,2.08277e-05
JJ --> diesel,2.08641e-05,2.08277e-05
JJ --> diet,0.000401713,0.000401013
JJ --> different,0.00457708,0.00456911
JJ --> difficult,2.08641e-05,2.08277e-05
JJ --> dim,2.08641e-05,2.08277e-05
JJ --> dingdong,9.85133e-10,9.83103e-10
JJ --> dingy,9.47227e-10,9.45578e-10
JJ --> dirty,0.00360632,0.00359832
JJ --> dizzy,0.000178729,0.000178418
JJ --> doggy,9.49383e-10,9.47718e-10
JJ --> doll,0.00310669,0.00309988
JJ --> dolly,9.49299e-10,9.47662e-10
JJ --> done,0.00430697,0.00430411
JJ --> double,0.000146906,0.00014665
JJ --> down,0.00424336,0.00426144
JJ --> drippy,2.08641e-05,2.08277e-05
JJ --> drooly,5.1786e-05,5.16958e-05
JJ --> drowsy,9.47227e-10,9.45578e-10
JJ --> drunk,0.00011511,0.00011491
JJ --> drunken,2.08641e-05,2.08277e-05
JJ --> dry,0.00108135,0.0010793
JJ --> due,2.08641e-05,2.08277e-05
JJ --> dumb,8.33718e-05,8.32266e-05
JJ --> dusty,2.08641e-05,2.08277e-05
JJ --> dutch,8.33706e-05,8.32255e-05
JJ --> early,0.00100903,0.00101066
JJ --> easy,0.00124408,0.00124236
JJ --> eaten,0.000254229,0.000253253
JJ --> edible,2.08641e-05,2.08277e-05
JJ --> eighth,9.49435e-10,9.47796e-10
JJ --> elbow,9.50701e-10,9.49055e-10
JJ --> electric,8.33718e-05,8.32266e-05
JJ --> electrical,5.1786e-05,5.16958e-05
JJ --> electronic,2.08641e-05,2.08277e-05
JJ --> elegant,5.1786e-05,5.16958e-05
JJ --> else,0.00287623,0.00286743
JJ --> empty,0.000357668,0.000433596
JJ --> english,2.0864e-05,2.08277e-05
JJ --> enough,0.0037189,0.00370408
JJ --> entire,5.1786e-05,5.16958e-05
JJ --> envious,2.08641e-05,2.08277e-05
JJ --> epileptic,2.08641e-05,2.08277e-05
JJ --> ermine,2.0862e-05,2.08259e-05
JJ --> even,0.000725064,0.000731648
JJ --> exact,5.1786e-05,5.16958e-05
JJ --> excellent,0.000274269,0.000273791
JJ --> expensive,0.00011511,0.00011491
JJ --> expressive,2.08641e-05,2.08277e-05
JJ --> extension,2.08639e-05,2.08276e-05
JJ --> extra,0.000291782,0.000291734
JJ --> facial,9.47227e-10,9.45578e-10
JJ --> fair,9.52279e-10,9.50635e-10
JJ --> fake,9.02816e-05,9.02551e-05
JJ --> false,2.08641e-05,2.08277e-05
JJ --> familiar,5.1786e-05,5.16958e-05
JJ --> fanatic,2.08641e-05,2.08277e-05
JJ --> fancy,0.000274269,0.000273791
JJ --> fantastic,9.47227e-10,9.45578e-10
JJ --> far,0.000955991,0.000952835
JJ --> farm,0.000509027,0.000505223
JJ --> fast,0.00118272,0.00116867
JJ --> fat,0.00118962,0.00118664
JJ --> favorite,0.00345526,0.00345752
JJ --> federal,2.08641e-05,2.08277e-05
JJ --> fellow,9.47679e-10,9.46029e-10
JJ --> felt,0.000117073,0.000116886
JJ --> female,2.08641e-05,2.08277e-05
JJ --> few,0.00220201,0.00219469
JJ --> fictional,2.08641e-05,2.08277e-05
JJ --> fidgety,2.08641e-05,2.08277e-05
JJ --> fierce,2.08641e-05,2.08277e-05
JJ --> fifth,7.85313e-05,7.75997e-05
JJ --> filthy,9.51319e-10,9.49617e-10
JJ --> fine,0.00115082,0.00115035
JJ --> finger,9.49112e-10,9.47462e-10
JJ --> fire,0.00129202,0.00128697
JJ --> firm,2.0437e-05,2.03879e-05
JJ --> first,0.00389282,0.00387423
JJ --> fish,0.000225814,0.000212235
JJ --> flaky,2.08641e-05,2.08277e-05
JJ --> flashy,2.08641e-05,2.08277e-05
JJ --> flat,0.000752277,0.000750968
JJ --> flipflop,9.47987e-10,9.46343e-10
JJ --> floppy,9.50734e-10,9.49088e-10
JJ --> flower,9.48389e-10,9.46744e-10
JJ --> fluffy,5.1786e-05,5.16958e-05
JJ --> foggy,2.08641e-05,2.08277e-05
JJ --> foolish,0.00011511,0.00011491
JJ --> forceful,2.08641e-05,2.08277e-05
JJ --> fourth,9.56328e-10,9.54518e-10
JJ --> free,0.000178729,0.000178418
JJ --> french,0.000178729,0.000178417
JJ --> fresh,0.000879764,0.000878232
JJ --> fresher,2.08641e-05,2.08277e-05
JJ --> friendly,0.000202517,0.000202148
JJ --> frisky,2.08641e-05,2.08277e-05
JJ --> froggie,9.47599e-10,9.4595e-10
JJ --> front,0.00127947,0.00124876
JJ --> frozen,0.00011511,0.00011491
JJ --> fruit,0.000285012,0.00028313
JJ --> full,0.00108093,0.00108102
JJ --> fun,0.001747,0.00173846
JJ --> funky,2.08641e-05,2.08277e-05
JJ --> funny,0.0111431,0.0111237
JJ --> furry,0.00011511,0.00011491
JJ --> fuss,2.07161e-05,2.06853e-05
JJ --> fussy,9.48544e-10,9.46886e-10
JJ --> fuzzy,0.000274267,0.00027379
JJ --> gap,2.8385e-05,2.89184e-05
JJ --> garlic,2.08641e-05,2.08277e-05
JJ --> gay,2.08641e-05,2.08277e-05
JJ --> general,9.47227e-10,9.45578e-10
JJ --> generous,2.08641e-05,2.08277e-05
JJ --> gentle,0.000401715,0.000401015
JJ --> giant,0.000137873,0.000135669
JJ --> ginger,0.000688534,0.000687336
JJ --> gingerbread,0.00011511,0.00011491
JJ --> girl,9.49345e-10,9.47693e-10
JJ --> glad,0.000656664,0.000655521
JJ --> goat,3.74594e-05,3.73352e-05
JJ --> gold,0.000113795,0.000113864
JJ --> golden,0.000115108,0.000114908
JJ --> gone,0.00557985,0.00556967
JJ --> good,0.0331567,0.033094
JJ --> gooey,0.000146906,0.00014665
JJ --> goofy,0.000242415,0.000241993
JJ --> gorgeous,0.000178729,0.000178418
JJ --> grabby,8.33718e-05,8.32266e-05
JJ --> graceful,9.47227e-10,9.45578e-10
JJ --> gracious,8.33718e-05,8.32266e-05
JJ --> grand,0.00011511,0.000114909
JJ --> grape,0.00145162,0.00144666
JJ --> gray,9.51339e-10,9.49782e-10
JJ --> grayish,2.08641e-05,2.08277e-05
JJ --> greasy,0.000178729,0.000178418
JJ --> great,0.00311089,0.00310548
JJ --> greedy,2.08641e-05,2.08277e-05
JJ --> greek,0.000274267,0.00027379
JJ --> green,0.00368951,0.00368263
JJ --> grey,0.000274268,0.00027379
JJ --> gritty,2.08641e-05,2.08277e-05
JJ --> gross,8.33718e-05,8.32266e-05
JJ --> grouchy,0.000146906,0.00014665
JJ --> grown,0.000242415,0.000241993
JJ --> grumpy,9.50285e-10,9.48598e-10
JJ --> guitar,0.000212002,0.000205496
JJ --> gushy,2.08641e-05,2.08277e-05
JJ --> hairy,2.08641e-05,2.08277e-05
JJ --> half,0.000883543,0.000876849
JJ --> halfway,9.65409e-10,9.63531e-10
JJ --> handsome,0.000242415,0.000241992
JJ --> handy,0.000178727,0.000178416
JJ --> happy,0.00241878,0.00241611
JJ --> hard,0.00776361,0.00775077
JJ --> healthy,2.08641e-05,2.08277e-05
JJ --> heavy,0.00154909,0.0015464
JJ --> helpful,5.1786e-05,5.16958e-05
JJ --> helpless,2.08641e-05,2.08277e-05
JJ --> hers,0.000274408,0.000274371
JJ --> hi,9.50159e-10,9.48516e-10
JJ --> hickory,2.08641e-05,2.08277e-05
JJ --> hidden,9.7178e-10,9.70522e-10
JJ --> high,0.0017722,0.00176912
JJ --> hippopotamus,9.50067e-10,9.48078e-10
JJ --> hoarse,2.08641e-05,2.08277e-05
JJ --> holy,8.33718e-05,8.32266e-05
JJ --> home,0.00202031,0.00198574
JJ --> homely,0.00011511,0.00011491
JJ --> homemade,2.08641e-05,2.08277e-05
JJ --> honest,5.1786e-05,5.16958e-05
JJ --> horrible,5.1786e-05,5.16958e-05
JJ --> hot,0.00488733,0.00487423
JJ --> hototototototot,9.47227e-10,9.45578e-10
JJ --> huge,0.000274269,0.000273791
JJ --> huh,0.000613265,0.000592593
JJ --> human,2.08641e-05,2.08277e-05
JJ --> humid,9.47227e-10,9.45578e-10
JJ --> hungry,0.00234593,0.00234184
JJ --> hurt,9.50263e-10,9.4859e-10
JJ --> hysterical,9.47227e-10,9.45578e-10
JJ --> ice,0.00161103,0.00163502
JJ --> icky,5.1786e-05,5.16958e-05
JJ --> ideal,2.08641e-05,2.08277e-05
JJ --> idiotic,2.08641e-05,2.08277e-05
JJ --> ill,2.08641e-05,2.08277e-05
JJ --> impatient,2.08641e-05,2.08277e-05
JJ --> important,0.000306126,0.000305593
JJ --> impossible,5.1786e-05,5.16958e-05
JJ --> impressive,2.08641e-05,2.08277e-05
JJ --> in,0.0209393,0.0211764
JJ --> incomplete,2.08641e-05,2.08277e-05
JJ --> inconsistent,2.08641e-05,2.08277e-05
JJ --> incredible,9.47227e-10,9.45578e-10
JJ --> indian,8.32497e-05,8.30668e-05
JJ --> indirect,2.08641e-05,2.08277e-05
JJ --> inky,9.49145e-10,9.47481e-10
JJ --> innocent,2.08641e-05,2.08277e-05
JJ --> inside,1.80736e-06,9.48839e-10
JJ --> insubstantial,2.08641e-05,2.08277e-05
JJ --> intelligent,2.08641e-05,2.08277e-05
JJ --> invisible,5.1786e-05,5.16958e-05
JJ --> irish,5.17845e-05,5.16943e-05
JJ --> irony,2.08641e-05,2.08277e-05
JJ --> italian,0.000146906,0.00014665
JJ --> itchy,2.08641e-05,2.08277e-05
JJ --> itsy,5.1786e-05,5.16958e-05
JJ --> jammie,9.48458e-10,9.46806e-10
JJ --> jealous,5.1786e-05,5.16958e-05
JJ --> jelly,0.000131726,0.000131832
JJ --> jingle,9.5185e-10,9.50163e-10
JJ --> jolly,8.33718e-05,8.32266e-05
JJ --> juicy,5.17859e-05,5.16957e-05
JJ --> junky,9.47227e-10,9.45578e-10
JJ --> just,0.00322595,0.00325753
JJ --> key,9.49967e-10,9.48313e-10
JJ --> kiddie,5.17854e-05,5.16952e-05
JJ --> kind,0.000370208,0.000370167
JJ --> lady,9.50202e-10,9.48533e-10
JJ --> large,0.00011511,0.00011491
JJ --> last,0.010785,0.0107665
JJ --> late,0.000898483,0.000902615
JJ --> lazy,0.00011511,0.00011491
JJ --> lean,2.9717e-05,2.98286e-05
JJ --> left,9.49726e-10,9.48072e-10
JJ --> legendary,2.08641e-05,2.08277e-05
JJ --> lemon,9.49021e-10,9.47369e-10
JJ --> less,9.84593e-10,9.89593e-10
JJ --> lethal,2.08641e-05,2.08277e-05
JJ --> lifeguard,9.51948e-10,9.50275e-10
JJ --> light,6.16231e-05,6.13594e-05
JJ --> liquid,9.48789e-10,9.47131e-10
JJ --> lit,0.000115018,0.000114819
JJ --> literal,2.08641e-05,2.08277e-05
JJ --> little,0.0618017,0.0616792
JJ --> live,0.00176301,0.00175687
JJ --> logical,2.08641e-05,2.08277e-05
JJ --> lonely,2.08641e-05,2.08277e-05
JJ --> long,0.00919168,0.00917581
JJ --> longer,7.62384e-05,7.60472e-05
JJ --> loopy,9.47227e-10,9.45578e-10
JJ --> loose,0.000210566,0.000210199
JJ --> lost,0.00117995,0.00118178
JJ --> loud,0.000911636,0.000910049
JJ --> lousy,2.08641e-05,2.08277e-05
JJ --> lovely,0.000178729,0.000178418
JJ --> low,0.000306126,0.000305593
JJ --> lucky,0.000551563,0.000550063
JJ --> lumber,5.17797e-05,5.16895e-05
JJ --> lunch,0.000404194,0.000396053
JJ --> mad,0.000847892,0.000846416
JJ --> made,0.0050439,0.00506452
JJ --> magic,0.000443572,0.000448752
JJ --> main,5.1786e-05,5.16958e-05
JJ --> make,0.00136268,0.00159702
JJ --> make-believe,2.08641e-05,2.08277e-05
JJ --> mama,0.000274114,0.000310481
JJ --> many,0.0125803,0.0125588
JJ --> marvelous,0.00011511,0.00011491
JJ --> mean,0.00551479,0.00549962
JJ --> mechanical,2.08641e-05,2.08277e-05
JJ --> medium,0.000242414,0.000241992
JJ --> merry,9.47622e-10,9.45974e-10
JJ --> messiest,2.08641e-05,2.08277e-05
JJ --> messy,0.00036985,0.000369206
JJ --> mexican,0.00011511,0.000114909
JJ --> middle,9.50662e-10,9.49009e-10
JJ --> mighty,5.1785e-05,5.16948e-05
JJ --> mine,0.000403629,0.000399081
JJ --> miniature,2.08641e-05,2.08277e-05
JJ --> minute,3.04561e-05,3.04539e-05
JJ --> miserable,9.47227e-10,9.45578e-10
JJ --> misshapen,2.08641e-05,2.08277e-05
JJ --> missy,2.08634e-05,2.08271e-05
JJ --> mobile,9.51176e-10,9.49497e-10
JJ --> modern,2.08641e-05,2.08277e-05
JJ --> moist,2.08641e-05,2.08277e-05
JJ --> mommy,0.000797666,0.000792428
JJ --> mooshy,2.08641e-05,2.08277e-05
JJ --> morbid,9.47227e-10,9.45578e-10
JJ --> more,0.000324743,0.000316367
JJ --> morning,9.48973e-10,9.47319e-10
JJ --> mother,0.000581926,0.000582747
JJ --> motor,7.39189e-05,7.49505e-05
JJ --> much,0.00851794,0.00849642
JJ --> mucky,2.08641e-05,2.08277e-05
JJ --> muddy,0.000178729,0.000178418
JJ --> mushy,9.59615e-10,9.57385e-10
JJ --> mutual,5.1786e-05,5.16958e-05
JJ --> my,0.00349227,0.00353078
JJ --> name,0.00214641,0.00212203
JJ --> naptime,9.48519e-10,9.46882e-10
JJ --> nasty,0.000146906,0.00014665
JJ --> natural,5.1786e-05,5.16958e-05
JJ --> naughty,0.000688535,0.000687336
JJ --> near,0.000480948,0.000489343
JJ --> neat,0.000561053,0.000560076
JJ --> necessary,2.08641e-05,2.08277e-05
JJ --> nervous,0.000242415,0.000241993
JJ --> new,0.0128643,0.0128419
JJ --> next,0.00393492,0.00392515
JJ --> nice,0.0213299,0.0212955
JJ --> nineteen,9.48114e-10,9.46464e-10
JJ --> ninetieth,5.1786e-05,5.16958e-05
JJ --> ninth,9.4965e-10,9.48018e-10
JJ --> noisy,0.000763547,0.000765759
JJ --> nongrammatical,9.47227e-10,9.45578e-10
JJ --> nonsense,5.17812e-05,5.1691e-05
JJ --> noodle,0.00030775,0.000306939
JJ --> normal,2.08641e-05,2.08277e-05
JJ --> north,0.000210564,0.000210197
JJ --> nursery,0.00097282,0.000970114
JJ --> nuts,9.47227e-10,9.45578e-10
JJ --> obedient,9.47227e-10,9.45578e-10
JJ --> objectionable,2.08641e-05,2.08277e-05
JJ --> odd,9.47227e-10,9.45578e-10
JJ --> off,0.0082102,0.00822508
JJ --> official,2.08641e-05,2.08277e-05
JJ --> okay,0.00635147,0.00633958
JJ --> old,0.00670752,0.0066904
JJ --> on,0.0213407,0.0215296
JJ --> one,9.50043e-10,9.48368e-10
JJ --> only,0.00196033,0.00196386
JJ --> oop,9.48582e-10,9.46938e-10
JJ --> open,0.00464444,0.00462146
JJ --> opposite,8.33699e-05,8.32248e-05
JJ --> orange,0.00235433,0.00234707
JJ --> ornery,2.08641e-05,2.08277e-05
JJ --> other,0.0251958,0.0251354
JJ --> out,0.00291976,0.00294689
JJ --> outdoor,2.08641e-05,2.08277e-05
JJ --> outside,9.50258e-10,9.48585e-10
JJ --> over,0.0103696,0.0103934
JJ --> overhead,5.1786e-05,5.16958e-05
JJ --> ow,2.81817e-05,2.81522e-05
JJ --> owie,2.11037e-05,2.10646e-05
JJ --> own,0.00272841,0.00272366
JJ --> painful,2.08641e-05,2.08277e-05
JJ --> pantomime,2.08641e-05,2.08277e-05
JJ --> papa,0.000130405,0.000123891
JJ --> paper,0.000563111,0.000547152
JJ --> parallel,2.08641e-05,2.08277e-05
JJ --> part,0.000490064,0.000478735
JJ --> particular,0.000210567,0.000210201
JJ --> past,9.54329e-10,9.52734e-10
JJ --> patchwork,9.47227e-10,9.45578e-10
JJ --> pathetic,2.08641e-05,2.08277e-05
JJ --> patient,8.33712e-05,8.3226e-05
JJ --> peaceful,2.08641e-05,2.08277e-05
JJ --> peanut,0.000742151,0.00073745
JJ --> peculiar,8.33718e-05,8.32266e-05
JJ --> perfect,8.33718e-05,8.32266e-05
JJ --> permanent,9.49489e-10,9.47819e-10
JJ --> persistent,2.08641e-05,2.08277e-05
JJ --> pet,0.000307324,0.000312906
JJ --> phony,5.17857e-05,5.16955e-05
JJ --> piggy,9.52412e-10,9.50633e-10
JJ --> pineapple,9.50087e-10,9.48437e-10
JJ --> pink,0.00210584,0.00210262
JJ --> plaid,2.08641e-05,2.08277e-05
JJ --> plain,0.000210567,0.000210201
JJ --> plastic,0.000880916,0.000881722
JJ --> play,0.00227083,0.00228986
JJ --> playful,8.33718e-05,8.32266e-05
JJ --> playpen,9.51809e-10,9.50166e-10
JJ --> plenty,9.5066e-10,9.49e-10
JJ --> pointy,5.1786e-05,5.16958e-05
JJ --> poison,9.57293e-10,9.55648e-10
JJ --> pokey,7.38696e-05,7.33999e-05
JJ --> polar,0.000178729,0.000178418
JJ --> police,0.000369845,0.000369201
JJ --> polite,5.1786e-05,5.16958e-05
JJ --> polka,0.000115107,0.000114906
JJ --> pony,0.000178781,0.000180101
JJ --> poor,0.00231331,0.00230858
JJ --> popsicle,9.49823e-10,9.48181e-10
JJ --> positive,2.08641e-05,2.08277e-05
JJ --> possessive,2.08641e-05,2.08277e-05
JJ --> possible,8.33718e-05,8.32266e-05
JJ --> powerful,9.47227e-10,9.45578e-10
JJ --> prehistoric,2.08641e-05,2.08277e-05
JJ --> preppy,5.1786e-05,5.16958e-05
JJ --> preschool,2.08641e-05,2.08277e-05
JJ --> pretend,0.000895329,0.000893783
JJ --> pretty,0.0100828,0.0100631
JJ --> previous,2.08641e-05,2.08277e-05
JJ --> priceless,9.47227e-10,9.45578e-10
JJ --> prickly,2.08641e-05,2.08277e-05
JJ --> private,2.08641e-05,2.08277e-05
JJ --> probable,2.08641e-05,2.08277e-05
JJ --> proper,2.08641e-05,2.08277e-05
JJ --> proud,8.33718e-05,8.32266e-05
JJ --> puppy,9.5052e-10,9.48849e-10
JJ --> pure,5.1786e-05,5.16958e-05
JJ --> purple,0.00161576,0.00161327
JJ --> pushy,9.47227e-10,9.45578e-10
JJ --> pussy,5.17754e-05,5.16854e-05
JJ --> quacky,9.47227e-10,9.45578e-10
JJ --> quick,0.000469606,0.000468462
JJ --> quiet,0.00111525,0.00111614
JJ --> quite,0.000588164,0.000590742
JJ --> rainy,0.000146906,0.00014665
JJ --> rambunctious,5.1786e-05,5.16958e-05
JJ --> rapid,2.08641e-05,2.08277e-05
JJ --> raw,9.47227e-10,9.45578e-10
JJ --> ready,0.00380768,0.00381301
JJ --> real,0.00328187,0.00327498
JJ --> realistic,2.08641e-05,2.08277e-05
JJ --> really,0.00212888,0.00212947
JJ --> receptive,2.08641e-05,2.08277e-05
JJ --> recognizable,2.08641e-05,2.08277e-05
JJ --> red,0.00847822,0.00844783
JJ --> regular,0.000306126,0.000305593
JJ --> remote,0.00011511,0.00011491
JJ --> responsible,2.08641e-05,2.08277e-05
JJ --> restless,9.47227e-10,9.45578e-10
JJ --> reverse,1.82837e-05,1.82972e-05
JJ --> rich,8.33718e-05,8.32266e-05
JJ --> rickety,5.1786e-05,5.16958e-05
JJ --> rid,9.5179e-10,9.50281e-10
JJ --> ridiculous,9.47227e-10,9.45578e-10
JJ --> right,0.0314879,0.0313779
JJ --> ripe,2.08641e-05,2.08277e-05
JJ --> roast,0.000145342,0.000145188
JJ --> rock_a_bye,5.17849e-05,5.16947e-05
JJ --> rollercoaster,9.48285e-10,9.46639e-10
JJ --> roman,9.47227e-10,9.45578e-10
JJ --> rose,9.48043e-10,9.464e-10
JJ --> rosy,0.00011511,0.00011491
JJ --> rotten,0.000146906,0.00014665
JJ --> rough,0.000274269,0.000273791
JJ --> round,0.000687115,0.000685059
JJ --> roundabout,5.1786e-05,5.16958e-05
JJ --> rowdy,9.47227e-10,9.45578e-10
JJ --> rubber,0.00123036,0.00122822
JJ --> rude,2.08641e-05,2.08277e-05
JJ --> runaway,9.47227e-10,9.45578e-10
JJ --> runny,0.000497316,0.00049645
JJ --> russian,5.1786e-05,5.16958e-05
JJ --> rusty,9.47227e-10,9.45578e-10
JJ --> sad,0.00196345,0.00196003
JJ --> safe,0.000178729,0.000178418
JJ --> saggy,2.08641e-05,2.08277e-05
JJ --> salty,8.33718e-05,8.32266e-05
JJ --> same,0.0042282,0.00421763
JJ --> sandy,0.000217672,0.000216433
JJ --> santa_claus,0.00105635,0.0010494
JJ --> scary,0.000274269,0.000273791
JJ --> school,0.00315723,0.00314383
JJ --> scratchy,5.1786e-05,5.16958e-05
JJ --> scrawny,2.08641e-05,2.08277e-05
JJ --> scrumptious,2.08641e-05,2.08277e-05
JJ --> sea,0.000258195,0.00025787
JJ --> second,0.0005426,0.000541628
JJ --> secret,9.48671e-10,9.47186e-10
JJ --> seedless,9.47227e-10,9.45578e-10
JJ --> selfish,2.08641e-05,2.08277e-05
JJ --> senior,2.08641e-05,2.08277e-05
JJ --> sensible,2.08641e-05,2.08277e-05
JJ --> sensitive,2.08641e-05,2.08277e-05
JJ --> separate,0.00011511,0.00011491
JJ --> septic,2.08641e-05,2.08277e-05
JJ --> serious,0.000178729,0.000178418
JJ --> set,0.00071536,0.000709543
JJ --> seventh,2.2525e-05,2.17155e-05
JJ --> several,5.1786e-05,5.16958e-05
JJ --> shallow,5.1786e-05,5.16958e-05
JJ --> sharp,0.000847892,0.000846416
JJ --> shiny,0.000178729,0.000178418
JJ --> shnuggle,9.47227e-10,9.45578e-10
